algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,feasible,ref_dinamics,gap_pct
grasp,C104,C,1,1,0,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,2,1,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,3,2,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,4,3,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,5,4,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,6,5,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,7,6,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,8,7,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,9,8,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,10,9,822.9,10,60001,1,822.9,0.000
grasp,C104,C,1,11,10,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,12,11,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,13,12,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,14,13,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,15,14,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,16,15,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,17,16,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,18,17,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,19,18,822.9,10,60001,1,822.9,0.000
grasp,C104,C,1,20,19,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,21,20,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,22,21,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,23,22,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,24,23,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,25,24,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,26,25,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,27,26,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,28,27,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,29,28,822.9,10,60000,1,822.9,0.000
grasp,C104,C,1,30,29,822.9,10,60000,1,822.9,0.000
i1,C104,C,1,1,0,1148.2,10,0,1,822.9,39.531
rgrasp,C104,C,1,1,0,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,2,1,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,3,2,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,4,3,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,5,4,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,6,5,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,7,6,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,8,7,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,9,8,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,10,9,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,11,10,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,12,11,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,13,12,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,14,13,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,15,14,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,16,15,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,17,16,822.9,10,60001,1,822.9,0.000
rgrasp,C104,C,1,18,17,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,19,18,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,20,19,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,21,20,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,22,21,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,23,22,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,24,23,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,25,24,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,26,25,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,27,26,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,28,27,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,29,28,822.9,10,60000,1,822.9,0.000
rgrasp,C104,C,1,30,29,822.9,10,60000,1,822.9,0.000
tabu,C104,C,1,1,0,822.9,10,60003,1,822.9,0.000
vnd,C104,C,1,1,0,898.2,10,48,1,822.9,9.151
grasp,C105,C,1,1,0,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,2,1,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,3,2,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,4,3,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,5,4,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,6,5,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,7,6,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,8,7,827.3,10,60001,1,827.3,0.000
grasp,C105,C,1,9,8,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,10,9,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,11,10,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,12,11,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,13,12,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,14,13,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,15,14,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,16,15,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,17,16,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,18,17,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,19,18,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,20,19,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,21,20,827.3,10,60002,1,827.3,0.000
grasp,C105,C,1,22,21,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,23,22,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,24,23,827.3,10,60001,1,827.3,0.000
grasp,C105,C,1,25,24,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,26,25,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,27,26,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,28,27,827.3,10,60000,1,827.3,0.000
grasp,C105,C,1,29,28,827.3,10,60001,1,827.3,0.000
grasp,C105,C,1,30,29,827.3,10,60002,1,827.3,0.000
i1,C105,C,1,1,0,878.9,10,0,1,827.3,6.237
rgrasp,C105,C,1,1,0,827.3,10,60001,1,827.3,0.000
rgrasp,C105,C,1,2,1,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,3,2,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,4,3,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,5,4,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,6,5,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,7,6,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,8,7,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,9,8,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,10,9,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,11,10,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,12,11,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,13,12,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,14,13,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,15,14,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,16,15,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,17,16,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,18,17,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,19,18,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,20,19,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,21,20,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,22,21,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,23,22,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,24,23,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,25,24,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,26,25,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,27,26,827.3,10,60001,1,827.3,0.000
rgrasp,C105,C,1,28,27,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,29,28,827.3,10,60000,1,827.3,0.000
rgrasp,C105,C,1,30,29,827.3,10,60000,1,827.3,0.000
tabu,C105,C,1,1,0,827.3,10,260,1,827.3,0.000
vnd,C105,C,1,1,0,827.3,10,8,1,827.3,0.000
grasp,C107,C,1,1,0,827.3,10,60002,1,827.3,0.000
grasp,C107,C,1,2,1,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,3,2,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,4,3,827.3,10,60001,1,827.3,0.000
grasp,C107,C,1,5,4,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,6,5,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,7,6,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,8,7,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,9,8,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,10,9,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,11,10,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,12,11,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,13,12,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,14,13,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,15,14,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,16,15,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,17,16,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,18,17,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,19,18,827.3,10,60001,1,827.3,0.000
grasp,C107,C,1,20,19,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,21,20,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,22,21,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,23,22,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,24,23,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,25,24,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,26,25,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,27,26,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,28,27,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,29,28,827.3,10,60000,1,827.3,0.000
grasp,C107,C,1,30,29,827.3,10,60001,1,827.3,0.000
i1,C107,C,1,1,0,902.4,10,0,1,827.3,9.078
rgrasp,C107,C,1,1,0,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,2,1,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,3,2,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,4,3,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,5,4,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,6,5,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,7,6,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,8,7,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,9,8,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,10,9,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,11,10,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,12,11,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,13,12,827.3,10,60002,1,827.3,0.000
rgrasp,C107,C,1,14,13,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,15,14,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,16,15,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,17,16,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,18,17,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,19,18,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,20,19,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,21,20,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,22,21,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,23,22,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,24,23,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,25,24,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,26,25,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,27,26,827.3,10,60001,1,827.3,0.000
rgrasp,C107,C,1,28,27,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,29,28,827.3,10,60000,1,827.3,0.000
rgrasp,C107,C,1,30,29,827.3,10,60000,1,827.3,0.000
tabu,C107,C,1,1,0,827.3,10,60003,1,827.3,0.000
vnd,C107,C,1,1,0,827.3,10,7,1,827.3,0.000
grasp,C108,C,1,1,0,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,2,1,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,3,2,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,4,3,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,5,4,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,6,5,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,7,6,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,8,7,827.3,10,60001,1,827.3,0.000
grasp,C108,C,1,9,8,827.3,10,60001,1,827.3,0.000
grasp,C108,C,1,10,9,827.3,10,60002,1,827.3,0.000
grasp,C108,C,1,11,10,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,12,11,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,13,12,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,14,13,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,15,14,827.3,10,60001,1,827.3,0.000
grasp,C108,C,1,16,15,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,17,16,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,18,17,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,19,18,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,20,19,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,21,20,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,22,21,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,23,22,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,24,23,827.3,10,60001,1,827.3,0.000
grasp,C108,C,1,25,24,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,26,25,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,27,26,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,28,27,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,29,28,827.3,10,60000,1,827.3,0.000
grasp,C108,C,1,30,29,827.3,10,60002,1,827.3,0.000
i1,C108,C,1,1,0,975.2,10,0,1,827.3,17.877
rgrasp,C108,C,1,1,0,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,2,1,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,3,2,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,4,3,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,5,4,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,6,5,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,7,6,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,8,7,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,9,8,827.3,10,60001,1,827.3,0.000
rgrasp,C108,C,1,10,9,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,11,10,827.3,10,60001,1,827.3,0.000
rgrasp,C108,C,1,12,11,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,13,12,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,14,13,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,15,14,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,16,15,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,17,16,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,18,17,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,19,18,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,20,19,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,21,20,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,22,21,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,23,22,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,24,23,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,25,24,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,26,25,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,27,26,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,28,27,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,29,28,827.3,10,60000,1,827.3,0.000
rgrasp,C108,C,1,30,29,827.3,10,60000,1,827.3,0.000
tabu,C108,C,1,1,0,827.3,10,60000,1,827.3,0.000
vnd,C108,C,1,1,0,827.3,10,11,1,827.3,0.000
grasp,C203,C,2,1,0,588.7,3,60002,1,588.7,0.000
grasp,C203,C,2,2,1,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,3,2,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,4,3,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,5,4,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,6,5,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,7,6,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,8,7,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,9,8,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,10,9,588.7,3,60003,1,588.7,0.000
grasp,C203,C,2,11,10,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,12,11,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,13,12,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,14,13,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,15,14,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,16,15,588.7,3,60000,1,588.7,0.000
grasp,C203,C,2,17,16,588.7,3,60000,1,588.7,0.000
